,ID,Name,Gioi_tinh,Bang_cap,Nghe_nghiep,Nam_kinh_nghiem,Luong
3248,3248,Ngoc,Nu,Dai_hoc,Ke_toan,21,14.1
3249,3249,Long,Nam,Dai_hoc,Giao_Vien,18,19
3250,3250,Nam,,Tien_si,Massage,26,30.2
3251,3251,Ngoc,Nu,Dai_hoc,Giao_Vien,30,7
3252,3252,Nam,,Pho_thong,Lap_trinh_vien,10,12
3253,3253,Lan,Nu,Pho_thong,Lap_trinh_vien,24,5
3254,3254,Long,Nu,Tien_si,Giam_doc,1,9.1
3255,3255,Harry,Nu,Dai_hoc,Maketting,2,8.5
3256,3256,Harry,,Pho_thong,Lap_trinh_vien,28,14.1
3257,3257,Ngoc,Nu,Pho_thong,Lap_trinh_vien,36,30.2
3258,3258,Luna,Nu,Pho_thong,Truong_phong,36,19
3259,3259,Long,Nu,Tien_si,Maketting,28,16
3260,3260,Hermione,,Pho_thong,Thu_ky,24,9
3261,3261,Hermione,,Cao_hoc,Ke_toan,32,16
3262,3262,Lan,Nam,Tien_si,Thu_ky,1,5
3263,3263,Luna,Nam,Cao_hoc,Massage,16,12.5
3264,3264,Ron,,Pho_thong,Maketting,9,7.1
3265,3265,Long,Nam,Cao_hoc,Giang_vien,2,7.1
3266,3266,Ron,Nu,Dai_hoc,Giao_Vien,15,14
3267,3267,Harry,Nu,Cao_hoc,Giam_doc,25,12
3268,3268,Long,Nam,Pho_thong,Giang_vien,23,12
3269,3269,Nam,Nam,Cao_hoc,Giao_Vien,22,5
3270,3270,Harry,Nam,Pho_thong,Giang_vien,25,19
3271,3271,Long,Nu,Dai_hoc,Giao_Vien,3,7
3272,3272,Luna,Nam,Tien_si,Giam_doc,8,14
3273,3273,Ngoc,,Tien_si,Truong_phong,5,10.5
3274,3274,Luna,,Dai_hoc,Ke_toan,15,14
3275,3275,Harry,Nu,Pho_thong,Lap_trinh_vien,31,12
3276,3276,Lan,,Dai_hoc,Lap_trinh_vien,7,7
3277,3277,Nam,Nu,Dai_hoc,Massage,34,11.1
3278,3278,Harry,Nam,Dai_hoc,Ke_toan,5,12
3279,3279,Nam,,Pho_thong,Thu_ky,17,19
3280,3280,Nam,Nu,Cao_hoc,Giang_vien,13,14
3281,3281,Ron,Nu,Dai_hoc,Giam_doc,31,14
3282,3282,Ron,Nu,Cao_hoc,Ke_toan,13,14
3283,3283,Ron,Nam,Cao_hoc,Massage,7,14.1
3284,3284,Hermione,Nu,Tien_si,Giao_Vien,26,11.1
3285,3285,Lan,Nu,Tien_si,Giao_Vien,30,9
3286,3286,Hermione,Nu,Cao_hoc,Massage,26,12
3287,3287,Long,Nu,Tien_si,Maketting,35,7
3288,3288,Nam,Nam,Dai_hoc,Lap_trinh_vien,7,9
3289,3289,Hermione,Nu,Tien_si,Massage,16,19
3290,3290,Ron,,Pho_thong,Massage,32,7.1
3291,3291,Luna,,Tien_si,Massage,26,12
3292,3292,Luna,Nam,Cao_hoc,Giam_doc,21,9
3293,3293,Ngoc,Nu,Cao_hoc,Giang_vien,13,12.5
3294,3294,Hermione,Nam,Dai_hoc,Ke_toan,10,12
3295,3295,Nam,,Pho_thong,Ke_toan,29,7.1
3296,3296,Luna,,Dai_hoc,Massage,31,11.1
3297,3297,Hermione,Nam,Pho_thong,Lap_trinh_vien,23,30.2
3298,3298,Luna,Nu,Dai_hoc,Lap_trinh_vien,23,12
3299,3299,Ron,,Dai_hoc,Ke_toan,23,14
3300,3300,Luna,Nam,Pho_thong,Giam_doc,1,9.1
3301,3301,Harry,,Cao_hoc,Lap_trinh_vien,10,8.5
3302,3302,Harry,Nam,Cao_hoc,Truong_phong,7,5
3303,3303,Harry,Nam,Cao_hoc,Ke_toan,22,5
3304,3304,Nam,Nu,Pho_thong,Giao_Vien,16,5
3305,3305,Luna,,Dai_hoc,Maketting,33,14
3306,3306,Luna,Nam,Tien_si,Thu_ky,24,15.5
3307,3307,Lan,,Pho_thong,Truong_phong,31,5
3308,3308,Nam,,Cao_hoc,Maketting,27,12
3309,3309,Nam,Nam,Tien_si,Maketting,14,14.1
3310,3310,Luna,Nam,Pho_thong,Maketting,9,12.5
3311,3311,Harry,Nu,Tien_si,Thu_ky,27,12.5
3312,3312,Luna,Nu,Pho_thong,Ke_toan,17,15
3313,3313,Long,Nam,Pho_thong,Maketting,18,12.5
3314,3314,Harry,,Pho_thong,Maketting,22,12
3315,3315,Long,Nu,Cao_hoc,Ke_toan,31,8.5
3316,3316,Ron,,Cao_hoc,Lap_trinh_vien,17,5
3317,3317,Long,Nam,Cao_hoc,Maketting,12,9
3318,3318,Lan,Nu,Cao_hoc,Truong_phong,23,14
3319,3319,Harry,Nam,Dai_hoc,Massage,4,15.5
3320,3320,Long,Nam,Cao_hoc,Massage,32,9
3321,3321,Lan,,Dai_hoc,Maketting,12,11.1
3322,3322,Harry,Nu,Dai_hoc,Giam_doc,15,9.1
3323,3323,Harry,Nam,Tien_si,Giao_Vien,5,9
3324,3324,Harry,,Tien_si,Giao_Vien,23,6.4
3325,3325,Long,,Tien_si,Thu_ky,29,14
3326,3326,Nam,Nam,Pho_thong,Massage,36,19
3327,3327,Long,Nam,Dai_hoc,Giao_Vien,8,16
3328,3328,Lan,Nam,Cao_hoc,Giam_doc,35,15.5
3329,3329,Ngoc,,Pho_thong,Truong_phong,21,24.5
3330,3330,Nam,Nam,Pho_thong,Truong_phong,8,12.5
3331,3331,Ngoc,Nu,Dai_hoc,Truong_phong,6,14.1
3332,3332,Ngoc,,Pho_thong,Giam_doc,29,12
3333,3333,Ngoc,Nam,Dai_hoc,Lap_trinh_vien,22,7
3334,3334,Long,Nam,Pho_thong,Giam_doc,7,7
3335,3335,Ngoc,Nu,Cao_hoc,Massage,25,15
3336,3336,Harry,Nam,Cao_hoc,Truong_phong,12,14
3337,3337,Hermione,Nu,Pho_thong,Giao_Vien,15,7.1
3338,3338,Lan,Nam,Dai_hoc,Lap_trinh_vien,26,15.5
3339,3339,Long,,Cao_hoc,Ke_toan,19,6.4
3340,3340,Harry,Nam,Pho_thong,Maketting,34,7
3341,3341,Nam,Nam,Pho_thong,Giang_vien,32,7.1
3342,3342,Lan,Nu,Cao_hoc,Maketting,22,14.1
3343,3343,Ron,Nu,Pho_thong,Giam_doc,19,20
3344,3344,Long,Nam,Dai_hoc,Lap_trinh_vien,33,7
3345,3345,Nam,,Pho_thong,Ke_toan,33,16
3346,3346,Long,Nu,Dai_hoc,Ke_toan,17,7
3347,3347,Hermione,Nu,Cao_hoc,Giao_Vien,12,7.1
3348,3348,Ngoc,,Pho_thong,Giam_doc,28,11.1
3349,3349,Hermione,,Dai_hoc,Truong_phong,7,27.2
3350,3350,Long,Nam,Pho_thong,Giam_doc,35,5
3351,3351,Long,Nu,Tien_si,Giao_Vien,5,8.5
3352,3352,Long,Nu,Dai_hoc,Ke_toan,20,8.5
3353,3353,Nam,Nam,Pho_thong,Giang_vien,11,11.1
3354,3354,Ron,,Cao_hoc,Giam_doc,33,47
3355,3355,Long,Nam,Tien_si,Massage,13,9
3356,3356,Harry,,Dai_hoc,Massage,8,7.1
3357,3357,Harry,Nam,Pho_thong,Giao_Vien,23,12
3358,3358,Lan,Nam,Pho_thong,Thu_ky,1,7
3359,3359,Ron,,Dai_hoc,Thu_ky,2,7
3360,3360,Lan,Nu,Tien_si,Massage,24,14
3361,3361,Long,Nu,Dai_hoc,Giao_Vien,8,7.1
3362,3362,Lan,Nam,Pho_thong,Lap_trinh_vien,31,19
3363,3363,Lan,,Dai_hoc,Thu_ky,8,7
3364,3364,Ron,Nam,Pho_thong,Ke_toan,17,15.5
3365,3365,Nam,Nu,Dai_hoc,Lap_trinh_vien,24,7
3366,3366,Ngoc,,Pho_thong,Truong_phong,6,9.1
3367,3367,Luna,,Tien_si,Lap_trinh_vien,14,9
3368,3368,Harry,Nam,Pho_thong,Truong_phong,8,4.2
3369,3369,Lan,Nam,Pho_thong,Giao_Vien,7,15.5
3370,3370,Ngoc,Nu,Pho_thong,Massage,33,12
3371,3371,Ron,Nam,Pho_thong,Truong_phong,35,10.5
3372,3372,Ngoc,Nu,Dai_hoc,Lap_trinh_vien,2,9
3373,3373,Lan,,Cao_hoc,Maketting,13,9
3374,3374,Ron,Nam,Pho_thong,Giam_doc,33,12
3375,3375,Ngoc,Nam,Cao_hoc,Giang_vien,19,14
3376,3376,Ngoc,Nu,Tien_si,Thu_ky,1,11.1
3377,3377,Lan,Nu,Dai_hoc,Thu_ky,19,25
3378,3378,Long,,Cao_hoc,Giao_Vien,14,12
3379,3379,Lan,,Tien_si,Giang_vien,16,7
3380,3380,Lan,Nam,Cao_hoc,Lap_trinh_vien,10,15.5
3381,3381,Ngoc,Nam,Pho_thong,Giao_Vien,2,5
3382,3382,Nam,Nam,Dai_hoc,Lap_trinh_vien,9,7.1
3383,3383,Ron,Nam,Pho_thong,Ke_toan,2,9
3384,3384,Ron,Nam,Tien_si,Ke_toan,2,5
3385,3385,Luna,,Pho_thong,Giam_doc,16,9
3386,3386,Lan,Nam,Dai_hoc,Maketting,1,15.5
3387,3387,Long,Nu,Tien_si,Giam_doc,24,10.5
3388,3388,Ngoc,Nu,Dai_hoc,Lap_trinh_vien,13,7.1
3389,3389,Luna,,Tien_si,Lap_trinh_vien,33,5
3390,3390,Luna,Nu,Cao_hoc,Thu_ky,31,11.1
3391,3391,Harry,,Dai_hoc,Ke_toan,31,12
3392,3392,Ngoc,Nam,Pho_thong,Giam_doc,35,12
3393,3393,Long,Nu,Pho_thong,Giang_vien,15,12
3394,3394,Ron,Nam,Tien_si,Maketting,10,16
3395,3395,Harry,Nu,Pho_thong,Lap_trinh_vien,32,19
3396,3396,Ngoc,Nu,Pho_thong,Truong_phong,27,19
3397,3397,Lan,,Tien_si,Giang_vien,29,5
3398,3398,Lan,Nam,Dai_hoc,Thu_ky,31,18
3399,3399,Luna,Nam,Cao_hoc,Lap_trinh_vien,3,14.1
3400,3400,Luna,,Dai_hoc,Ke_toan,12,16
3401,3401,Nam,,Dai_hoc,Maketting,20,15
3402,3402,Nam,Nu,Cao_hoc,Giam_doc,35,14.1
3403,3403,Ron,Nam,Pho_thong,Truong_phong,19,11.3
3404,3404,Harry,Nu,Tien_si,Ke_toan,1,5
3405,3405,Ngoc,Nam,Dai_hoc,Massage,9,5
3406,3406,Luna,Nam,Pho_thong,Ke_toan,16,16
3407,3407,Ron,Nam,Cao_hoc,Giam_doc,6,12
3408,3408,Lan,Nu,Cao_hoc,Lap_trinh_vien,29,20
3409,3409,Nam,,Cao_hoc,Truong_phong,21,14
3410,3410,Ron,,Tien_si,Massage,31,9
3411,3411,Lan,,Dai_hoc,Massage,17,15
3412,3412,Ngoc,Nam,Dai_hoc,Giam_doc,28,10.5
3413,3413,Ron,,Pho_thong,Massage,20,30.2
3414,3414,Lan,Nu,Dai_hoc,Giao_Vien,17,9
3415,3415,Long,Nu,Pho_thong,Ke_toan,19,11.1
3416,3416,Harry,,Cao_hoc,Giam_doc,10,12
3417,3417,Lan,Nam,Tien_si,Giao_Vien,9,14.1
3418,3418,Harry,Nu,Pho_thong,Giam_doc,10,25
3419,3419,Hermione,Nam,Pho_thong,Ke_toan,36,11.1
3420,3420,Harry,Nam,Pho_thong,Maketting,29,9
3421,3421,Hermione,Nam,Cao_hoc,Truong_phong,8,12
3422,3422,Harry,Nu,Tien_si,Massage,25,10.46
3423,3423,Lan,Nu,Cao_hoc,Massage,29,5
3424,3424,Long,,Dai_hoc,Thu_ky,17,5
3425,3425,Harry,Nu,Cao_hoc,Giam_doc,13,5
3426,3426,Ngoc,,Pho_thong,Giao_Vien,32,9
3427,3427,Long,Nam,Tien_si,Ke_toan,22,9
3428,3428,Long,Nu,Tien_si,Giao_Vien,12,5
3429,3429,Lan,Nam,Cao_hoc,Truong_phong,18,14.1
3430,3430,Nam,Nam,Dai_hoc,Maketting,31,14.1
3431,3431,Nam,Nam,Pho_thong,Ke_toan,31,12
3432,3432,Nam,Nam,Dai_hoc,Thu_ky,20,16
3433,3433,Nam,Nu,Pho_thong,Giam_doc,14,16
3434,3434,Lan,Nu,Pho_thong,Giam_doc,25,9
3435,3435,Ngoc,Nam,Dai_hoc,Giang_vien,28,16
3436,3436,Nam,,Cao_hoc,Giam_doc,29,7
3437,3437,Hermione,Nam,Tien_si,Giang_vien,30,12
3438,3438,Harry,Nam,Dai_hoc,Thu_ky,26,5
3439,3439,Harry,Nam,Pho_thong,Giao_Vien,14,12
3440,3440,Ngoc,Nam,Pho_thong,Maketting,27,16
3441,3441,Lan,,Tien_si,Ke_toan,34,9.1
3442,3442,Ron,,Cao_hoc,Giao_Vien,35,7.1
3443,3443,Ngoc,Nam,Pho_thong,Maketting,9,19
3444,3444,Ngoc,,Dai_hoc,Truong_phong,1,5
3445,3445,Ron,Nu,Cao_hoc,Giao_Vien,34,9.2
3446,3446,Ngoc,Nam,Tien_si,Giang_vien,4,18
3447,3447,Ngoc,,Dai_hoc,Massage,19,12
3448,3448,Long,Nam,Dai_hoc,Maketting,4,14.1
3449,3449,Ron,Nu,Dai_hoc,Thu_ky,15,30.2
3450,3450,Ngoc,,Cao_hoc,Giao_Vien,33,14.1
3451,3451,Hermione,Nu,Dai_hoc,Ke_toan,18,12
3452,3452,Lan,,Cao_hoc,Giao_Vien,19,9
3453,3453,Nam,Nam,Dai_hoc,Massage,10,9
3454,3454,Ngoc,,Dai_hoc,Giao_Vien,1,9
3455,3455,Ngoc,Nu,Dai_hoc,Giang_vien,16,7
3456,3456,Ron,Nu,Cao_hoc,Giam_doc,9,12.5
3457,3457,Lan,Nam,Dai_hoc,Truong_phong,13,7
3458,3458,Ngoc,Nu,Pho_thong,Thu_ky,31,9.1
3459,3459,Hermione,Nu,Cao_hoc,Giam_doc,26,25
3460,3460,Lan,Nu,Pho_thong,Giao_Vien,13,11.1
3461,3461,Hermione,Nam,Tien_si,Thu_ky,20,9
3462,3462,Nam,,Pho_thong,Giam_doc,17,12
3463,3463,Ron,,Pho_thong,Giao_Vien,17,15.5
3464,3464,Harry,,Cao_hoc,Truong_phong,13,16
3465,3465,Long,Nam,Pho_thong,Thu_ky,2,10.5
3466,3466,Lan,,Dai_hoc,Lap_trinh_vien,4,5
3467,3467,Luna,Nam,Dai_hoc,Giam_doc,14,15
3468,3468,Harry,,Dai_hoc,Maketting,23,12
3469,3469,Hermione,,Tien_si,Giam_doc,32,12
3470,3470,Hermione,,Dai_hoc,Maketting,34,12
3471,3471,Long,Nam,Pho_thong,Maketting,5,7.1
3472,3472,Long,Nu,Cao_hoc,Giao_Vien,19,14.1
3473,3473,Lan,Nu,Tien_si,Massage,28,25
3474,3474,Luna,,Tien_si,Giang_vien,11,9
3475,3475,Ron,Nu,Pho_thong,Giang_vien,32,13.4
3476,3476,Ngoc,,Pho_thong,Massage,19,16
3477,3477,Harry,Nu,Cao_hoc,Thu_ky,4,14
3478,3478,Long,,Tien_si,Giao_Vien,28,7
3479,3479,Harry,Nu,Pho_thong,Giao_Vien,17,15.5
3480,3480,Lan,,Pho_thong,Massage,16,19
3481,3481,Ngoc,,Dai_hoc,Giam_doc,17,7.1
3482,3482,Harry,Nam,Pho_thong,Massage,32,12
3483,3483,Harry,,Pho_thong,Giam_doc,15,12
3484,3484,Lan,Nam,Dai_hoc,Maketting,23,12.5
3485,3485,Nam,Nam,Tien_si,Giang_vien,6,8.5
3486,3486,Long,,Dai_hoc,Maketting,22,7.46
3487,3487,Ngoc,,Dai_hoc,Ke_toan,5,7
3488,3488,Harry,Nam,Tien_si,Ke_toan,19,19
3489,3489,Ngoc,Nam,Tien_si,Truong_phong,12,9.1
3490,3490,Lan,Nam,Cao_hoc,Maketting,5,16
3491,3491,Luna,,Tien_si,Ke_toan,10,19
3492,3492,Ron,,Cao_hoc,Giao_Vien,6,16
3493,3493,Ngoc,Nam,Cao_hoc,Giam_doc,31,12
3494,3494,Harry,,Dai_hoc,Lap_trinh_vien,36,10.5
3495,3495,Harry,,Pho_thong,Truong_phong,19,8.5
3496,3496,Hermione,,Dai_hoc,Giam_doc,15,14
3497,3497,Harry,,Tien_si,Truong_phong,32,12
3498,3498,Long,,Tien_si,Truong_phong,36,19
3499,3499,Long,Nam,Cao_hoc,Thu_ky,15,25
3500,3500,Luna,,Tien_si,Giam_doc,1,11.1
3501,3501,Lan,Nam,Tien_si,Lap_trinh_vien,29,5
3502,3502,Harry,Nu,Pho_thong,Giao_Vien,3,12.5
3503,3503,Luna,Nu,Tien_si,Truong_phong,16,7.1
3504,3504,Hermione,Nu,Tien_si,Giao_Vien,9,7.1
3505,3505,Ron,,Cao_hoc,Lap_trinh_vien,30,10.5
3506,3506,Ron,Nam,Tien_si,Thu_ky,12,18
3507,3507,Ron,,Pho_thong,Massage,11,12
3508,3508,Long,Nu,Pho_thong,Giao_Vien,11,9.1
3509,3509,Harry,Nam,Pho_thong,Massage,12,5
3510,3510,Harry,,Cao_hoc,Ke_toan,1,12
3511,3511,Luna,Nu,Tien_si,Thu_ky,33,9.1
3512,3512,Hermione,Nu,Dai_hoc,Thu_ky,16,12
3513,3513,Lan,Nam,Dai_hoc,Truong_phong,13,4.2
3514,3514,Ngoc,Nu,Cao_hoc,Giam_doc,23,3.46
3515,3515,Long,,Cao_hoc,Giam_doc,27,9.2
3516,3516,Lan,Nu,Tien_si,Thu_ky,29,18
3517,3517,Harry,,Tien_si,Massage,15,8.5
3518,3518,Harry,,Cao_hoc,Thu_ky,28,9.2
3519,3519,Hermione,,Pho_thong,Giam_doc,6,12
3520,3520,Lan,Nu,Pho_thong,Thu_ky,16,14
3521,3521,Lan,Nu,Dai_hoc,Giam_doc,1,12
3522,3522,Hermione,Nam,Tien_si,Massage,25,9.1
3523,3523,Hermione,,Cao_hoc,Giang_vien,11,10.5
3524,3524,Lan,Nu,Pho_thong,Giam_doc,2,8.5
3525,3525,Nam,Nam,Tien_si,Truong_phong,27,19
3526,3526,Nam,Nu,Tien_si,Giang_vien,30,9
3527,3527,Luna,Nam,Tien_si,Truong_phong,18,5
3528,3528,Nam,Nam,Pho_thong,Lap_trinh_vien,10,19
3529,3529,Ron,Nam,Dai_hoc,Truong_phong,22,5
3530,3530,Lan,,Pho_thong,Massage,4,16
3531,3531,Hermione,Nam,Tien_si,Giam_doc,36,7
3532,3532,Nam,Nu,Pho_thong,Truong_phong,31,7
3533,3533,Ngoc,,Pho_thong,Lap_trinh_vien,21,11.1
3534,3534,Lan,Nam,Tien_si,Lap_trinh_vien,10,12
3535,3535,Long,Nu,Dai_hoc,Giam_doc,19,9
3536,3536,Hermione,Nu,Cao_hoc,Giang_vien,29,7.1
3537,3537,Hermione,Nam,Cao_hoc,Giam_doc,30,7
3538,3538,Nam,,Cao_hoc,Truong_phong,15,8.5
3539,3539,Ron,Nu,Pho_thong,Massage,30,30.2
3540,3540,Hermione,,Tien_si,Giang_vien,4,19
3541,3541,Hermione,Nam,Tien_si,Ke_toan,34,14
3542,3542,Nam,,Dai_hoc,Giam_doc,4,15
3543,3543,Harry,Nu,Pho_thong,Thu_ky,24,12
3544,3544,Luna,Nu,Pho_thong,Giao_Vien,13,12
3545,3545,Long,Nu,Tien_si,Giam_doc,2,12
3546,3546,Ron,Nu,Dai_hoc,Massage,29,5
3547,3547,Harry,Nu,Tien_si,Giam_doc,23,12
3548,3548,Ngoc,Nu,Pho_thong,Maketting,23,14.1
3549,3549,Long,Nu,Tien_si,Truong_phong,4,15
3550,3550,Ron,Nam,Tien_si,Giang_vien,35,9.1
3551,3551,Nam,,Cao_hoc,Giao_Vien,25,7.1
3552,3552,Hermione,,Dai_hoc,Giam_doc,26,12
3553,3553,Harry,Nam,Dai_hoc,Maketting,8,7.1
3554,3554,Hermione,,Tien_si,Ke_toan,13,10.5
3555,3555,Ron,,Tien_si,Giam_doc,4,9
3556,3556,Luna,Nam,Pho_thong,Thu_ky,9,8.5
3557,3557,Hermione,,Pho_thong,Massage,29,19
3558,3558,Long,,Tien_si,Ke_toan,26,14.1
3559,3559,Hermione,Nu,Tien_si,Ke_toan,6,5
3560,3560,Lan,Nam,Cao_hoc,Giam_doc,31,14
3561,3561,Long,,Dai_hoc,Truong_phong,10,7.1
3562,3562,Hermione,Nu,Tien_si,Lap_trinh_vien,31,15.5
3563,3563,Lan,,Tien_si,Giam_doc,8,14.1
3564,3564,Nam,,Cao_hoc,Truong_phong,9,19
3565,3565,Ron,,Tien_si,Massage,15,11.1
3566,3566,Luna,Nam,Tien_si,Lap_trinh_vien,35,11.1
3567,3567,Lan,,Pho_thong,Truong_phong,8,11.1
3568,3568,Long,Nu,Dai_hoc,Thu_ky,3,19
3569,3569,Long,,Tien_si,Ke_toan,2,7
3570,3570,Hermione,,Pho_thong,Massage,36,10.5
3571,3571,Lan,,Cao_hoc,Maketting,28,9
3572,3572,Harry,,Pho_thong,Giao_Vien,13,14
3573,3573,Lan,Nam,Dai_hoc,Lap_trinh_vien,17,12
3574,3574,Luna,Nam,Dai_hoc,Giam_doc,23,6.4
3575,3575,Luna,Nu,Dai_hoc,Massage,20,16
3576,3576,Ron,Nam,Dai_hoc,Ke_toan,13,7
3577,3577,Harry,,Pho_thong,Thu_ky,25,7.1
3578,3578,Lan,Nam,Pho_thong,Ke_toan,6,12
3579,3579,Harry,Nu,Tien_si,Giao_Vien,19,14
3580,3580,Ron,Nu,Cao_hoc,Maketting,1,9.1
3581,3581,Luna,Nam,Pho_thong,Truong_phong,20,14.1
3582,3582,Lan,Nam,Dai_hoc,Giam_doc,9,12
3583,3583,Long,Nam,Pho_thong,Massage,34,5
3584,3584,Ngoc,Nam,Tien_si,Massage,22,12
3585,3585,Hermione,Nu,Tien_si,Giam_doc,19,6.4
3586,3586,Hermione,Nam,Tien_si,Thu_ky,35,20.12
3587,3587,Hermione,,Pho_thong,Lap_trinh_vien,19,9
3588,3588,Ngoc,Nu,Dai_hoc,Thu_ky,19,8.5
3589,3589,Nam,Nu,Tien_si,Thu_ky,23,14
3590,3590,Ngoc,Nu,Tien_si,Truong_phong,20,16
3591,3591,Lan,Nam,Cao_hoc,Ke_toan,17,7.1
3592,3592,Hermione,Nu,Tien_si,Giang_vien,28,14.1
3593,3593,Harry,,Pho_thong,Giam_doc,26,9.2
3594,3594,Ngoc,,Dai_hoc,Massage,2,11.1
3595,3595,Luna,Nam,Cao_hoc,Giam_doc,14,30.2
3596,3596,Ngoc,,Dai_hoc,Truong_phong,36,11.1
3597,3597,Long,Nu,Pho_thong,Thu_ky,36,19
3598,3598,Luna,Nu,Cao_hoc,Giam_doc,23,12
3599,3599,Ron,,Pho_thong,Thu_ky,12,12
3600,3600,Long,Nu,Cao_hoc,Giang_vien,8,8.5
3601,3601,Harry,Nu,Dai_hoc,Maketting,33,9.1
3602,3602,Nam,Nu,Pho_thong,Maketting,9,9.1
3603,3603,Ngoc,Nu,Cao_hoc,Maketting,32,12
3604,3604,Luna,Nu,Cao_hoc,Giam_doc,28,9.1
3605,3605,Nam,,Dai_hoc,Massage,5,14
3606,3606,Ngoc,Nu,Pho_thong,Lap_trinh_vien,16,9.1
3607,3607,Hermione,Nam,Dai_hoc,Giao_Vien,2,5
3608,3608,Hermione,Nam,Dai_hoc,Truong_phong,23,5
3609,3609,Nam,Nam,Tien_si,Giao_Vien,20,15.5
3610,3610,Long,,Tien_si,Ke_toan,8,9
3611,3611,Long,,Pho_thong,Massage,35,7.1
3612,3612,Lan,Nam,Dai_hoc,Thu_ky,31,10.5
3613,3613,Nam,Nu,Tien_si,Giang_vien,18,7
3614,3614,Ngoc,,Tien_si,Truong_phong,34,7
3615,3615,Nam,Nam,Tien_si,Thu_ky,17,12
3616,3616,Hermione,Nam,Tien_si,Maketting,5,16
3617,3617,Harry,Nu,Dai_hoc,Truong_phong,29,9
3618,3618,Harry,Nu,Tien_si,Thu_ky,14,12.5
3619,3619,Nam,Nu,Dai_hoc,Ke_toan,3,7.1
3620,3620,Luna,Nu,Tien_si,Massage,29,16
3621,3621,Luna,Nu,Tien_si,Massage,22,12
3622,3622,Nam,Nam,Dai_hoc,Massage,10,35
3623,3623,Long,Nu,Tien_si,Lap_trinh_vien,20,5
3624,3624,Nam,Nu,Dai_hoc,Giam_doc,13,8.5
3625,3625,Nam,Nam,Tien_si,Maketting,19,9
3626,3626,Hermione,Nu,Dai_hoc,Giam_doc,32,35
3627,3627,Harry,Nu,Dai_hoc,Lap_trinh_vien,8,7
3628,3628,Ron,,Cao_hoc,Truong_phong,21,8.4
3629,3629,Nam,Nu,Tien_si,Massage,20,5
3630,3630,Ron,Nu,Tien_si,Thu_ky,11,11.1
3631,3631,Nam,Nam,Dai_hoc,Lap_trinh_vien,19,7
3632,3632,Luna,,Dai_hoc,Massage,26,19
3633,3633,Lan,,Pho_thong,Giang_vien,33,5
3634,3634,Ron,Nam,Dai_hoc,Ke_toan,18,14.1
3635,3635,Hermione,,Tien_si,Ke_toan,7,7
3636,3636,Ngoc,Nam,Cao_hoc,Maketting,13,12
3637,3637,Nam,,Pho_thong,Giao_Vien,21,9.1
3638,3638,Ron,Nam,Cao_hoc,Truong_phong,21,12
3639,3639,Harry,Nu,Cao_hoc,Maketting,29,5
3640,3640,Luna,Nu,Pho_thong,Giam_doc,31,16
3641,3641,Hermione,Nam,Tien_si,Ke_toan,30,12
3642,3642,Hermione,Nu,Cao_hoc,Thu_ky,11,9
3643,3643,Nam,Nam,Tien_si,Ke_toan,1,14
3644,3644,Nam,Nu,Pho_thong,Lap_trinh_vien,27,7.46
3645,3645,Long,Nam,Pho_thong,Maketting,1,7.1
3646,3646,Nam,,Cao_hoc,Truong_phong,1,10.5
3647,3647,Hermione,Nu,Cao_hoc,Truong_phong,11,7.1
3648,3648,Harry,Nu,Cao_hoc,Thu_ky,3,14.1
3649,3649,Lan,Nu,Pho_thong,Giao_Vien,21,14.1
3650,3650,Nam,,Tien_si,Ke_toan,20,7.1
3651,3651,Ngoc,Nu,Cao_hoc,Giang_vien,26,15.5
3652,3652,Ron,Nu,Cao_hoc,Giao_Vien,9,15
3653,3653,Ron,,Cao_hoc,Thu_ky,33,8.5
3654,3654,Ron,,Cao_hoc,Giam_doc,7,15.5
3655,3655,Harry,Nam,Cao_hoc,Ke_toan,35,12
3656,3656,Ngoc,Nu,Tien_si,Maketting,29,12.5
3657,3657,Luna,Nam,Dai_hoc,Giam_doc,36,8.5
3658,3658,Luna,,Tien_si,Giao_Vien,20,16
3659,3659,Luna,Nu,Dai_hoc,Giam_doc,27,14
3660,3660,Harry,Nam,Dai_hoc,Thu_ky,5,19
3661,3661,Long,Nu,Dai_hoc,Ke_toan,20,15.5
3662,3662,Luna,Nu,Tien_si,Giao_Vien,19,5
3663,3663,Luna,,Tien_si,Thu_ky,3,15.5
3664,3664,Long,Nu,Tien_si,Giao_Vien,13,16
3665,3665,Luna,Nu,Tien_si,Giang_vien,19,8.5
3666,3666,Lan,Nam,Tien_si,Truong_phong,29,47
3667,3667,Lan,Nu,Dai_hoc,Maketting,4,11.1
3668,3668,Hermione,Nam,Cao_hoc,Massage,35,7.1
3669,3669,Nam,Nu,Dai_hoc,Giam_doc,36,9
3670,3670,Lan,Nam,Dai_hoc,Giang_vien,13,13.4
3671,3671,Nam,Nam,Cao_hoc,Giang_vien,12,20
3672,3672,Long,,Pho_thong,Ke_toan,26,12
3673,3673,Long,,Tien_si,Giang_vien,27,12
3674,3674,Ngoc,,Tien_si,Giang_vien,20,9
3675,3675,Nam,Nu,Cao_hoc,Truong_phong,27,11.1
3676,3676,Long,Nam,Pho_thong,Ke_toan,23,14.1
3677,3677,Hermione,,Tien_si,Giam_doc,8,12
3678,3678,Ron,Nam,Pho_thong,Lap_trinh_vien,14,5
3679,3679,Lan,Nu,Dai_hoc,Massage,33,7
