,ID,Name,Dia_chi,Dan_toc,So_thich_ca_nhan,Tuoi,Gioi_tinh,Ngoai_ngu,Y_thuc_trach_nhiem,Hot_work,Bang_cap,Xep_loai_bang,Truong_dao_tao,Mang_cong_viec,Nam_kinh_nghiem,So_truong,Vi_tri,He_so_trach_nhiem,Thanh_tich,Nguong_luong,Nang_luc_work,Thoi_gian_gan_bo,Luong_cu,Luong
675,FSI_675,Harry,Tinh le,Kinh,xem phim,24,Nam,Khong chung chi,D,D,Dai hoc,kha,HUST,PM,4,None,Nhan vien,1.0,None,30,A,3,14.0,15.5
676,FSI_676,Harry,Tinh le,Kinh,Yoga,22,Nam,Tieng Nhat,A,A,Cao dang,kha,VNU,Lap trinh vien,0,C++,Nhan vien,1.0,None,25,B,3,7.0,9.0
677,FSI_677,Harry,Tinh le,Kinh,Da bong,25,Nam,Tieng anh toiec,B,B,Thac si,Trung binh,EPU,Lap trinh vien,6,Ruby,Nhan vien,1.0,None,25,A,3,22.0,25.0
678,FSI_678,Ron,Tinh le,Kinh,Gym,27,Nam,Tieng anh toiec,B,B,Dai hoc,Trung binh,UTC,Lap trinh vien,5,Ruby,Nhan vien,1.0,None,25,D,0,13.0,8.5
679,FSI_679,Ngoc,Tinh le,Kinh,Yoga,34,Nam,Khong chung chi,A,B,Dai hoc,Trung binh,HUST,Lap trinh vien,11,Android,Nhan vien,1.0,None,25,D,5,21.0,12.0
680,FSI_680,Ngoc,Tinh le,Kinh,Da bong,38,Nam,Khong chung chi,B,A,Dai hoc,Gioi,USTH,Lap trinh vien,2,Java,Nhan vien,1.0,None,25,A,4,15.0,14.1
681,FSI_681,Hermione,Tinh le,Kinh,Cau long,22,Nam,Tieng Trung,D,D,Cao dang,Gioi,USTH,PM,1,None,Teamlead,1.5,Oympic toan,30,B,3,10.5,9.0
682,FSI_682,Ngoc,Ha Noi,Kinh,Gym,23,Nu,Khong chung chi,C,D,Dai hoc,kha,HAUI,Xu ly data,3,None,Nhan vien,1.0,None,15,D,2,11.0,3.46
683,FSI_683,Lan,Tinh le,Kinh,Cau ca,24,Nu,Khong chung chi,A,B,Cao dang,Xuat sac,UTC,Lap trinh vien,1,.NET,Nhan vien,1.0,None,25,D,1,10.0,5.0
684,FSI_684,Ngoc,Tinh le,Kinh,xem phim,26,Nam,Tieng Nhat,A,A,Dai hoc,Xuat sac,HUST,Lap trinh vien,1,ios,Teamlead,1.5,None,25,A,6,30.0,12.0
685,FSI_685,Harry,Tinh le,Kinh,Gym,19,Nam,Tieng anh toiec,D,C,Dai hoc,Trung binh,HUST,Lap trinh vien,0,PHP,Nhan vien,1.0,None,25,C,0,23.0,7.0
686,FSI_686,Ngoc,Ha Noi,Muong,Da bong,28,Nu,Tieng anh toiec,A,B,Dai hoc,Gioi,HUST,Ky su R&D,4,Tools,Nhan vien,1.0,None,25,D,1,11.0,8.5
687,FSI_687,Ron,Tinh le,Kinh,Gym,21,Nam,Tieng anh toiec,B,D,Cao dang,Trung binh,HNUE,PM,1,None,Nhan vien,1.0,None,30,C,0,19.0,7.0
688,FSI_688,Hermione,Tinh le,Kinh,Cau ca,19,Nu,Tieng anh toiec,B,C,Cao dang,Trung binh,HNUE,Lap trinh vien,0,PHP,Nhan vien,1.0,None,25,B,1,9.0,9.0
689,FSI_689,Lan,Tinh le,Kinh,xem phim,21,Nam,Tieng anh toiec,D,D,Khong bang cap,Khong xep loai,Khong di hoc,BA,1,None,Nhan vien,1.0,None,25,C,2,17.0,7.0
690,FSI_690,Harry,Tinh le,Kinh,Gym,25,Nu,Tieng Nhat,D,D,Dai hoc,Gioi,HUST,Tester,5,None,Nhan vien,1.0,None,15,B,1,8.0,12.5
691,FSI_691,Harry,Ha Noi,Kinh,Da bong,49,Nam,Khong chung chi,D,D,Dai hoc,Trung binh,TLU,PM,17,None,Nhan vien,1.0,None,30,B,2,26.0,16.0
692,FSI_692,Nam,Tinh le,Thai,Yoga,18,Nu,Tieng anh toiec,C,A,Cao dang,Trung binh,VNU,Lap trinh vien,0,Java,Teamlead,1.5,None,25,C,0,15.0,7.0
693,FSI_693,Long,Tinh le,Kinh,Cau ca,21,Nu,Tieng anh toiec,A,B,Khong bang cap,Khong xep loai,Khong di hoc,Ky su R&D,1,Data Science,Nhan vien,1.0,None,25,A,0,16.0,12.0
694,FSI_694,Nam,Tinh le,Kinh,Yoga,21,Nu,Khong chung chi,D,B,Khong bang cap,Khong xep loai,Khong di hoc,Ky su R&D,0,Tools,Nhan vien,1.0,None,25,D,2,13.0,5.0
695,FSI_695,Harry,Tinh le,Kinh,Yoga,21,Nam,Khong chung chi,D,B,Dai hoc,Xuat sac,HUST,Lap trinh vien,0,Android,Nhan vien,1.0,None,25,C,1,12.0,7.0
696,FSI_696,Lan,Tinh le,Kinh,Cau ca,38,Nam,Khong chung chi,B,D,Cao dang,kha,UTC,BA,16,None,Nhan vien,1.0,None,25,C,14,4.0,14.0
697,FSI_697,Luna,Tinh le,Kinh,xem phim,31,Nu,Khong chung chi,C,B,Dai hoc,Trung binh,HAUI,Lap trinh vien,2,.NET,Nhan vien,1.0,None,25,C,8,5.0,9.1
698,FSI_698,Long,Tinh le,Kinh,Gym,27,Nu,Khong chung chi,D,D,Thac si,kha,HAUI,BA,8,None,Nhan vien,1.0,None,25,A,8,21.0,25.0
699,FSI_699,Ron,Tinh le,Hoa,Yoga,25,Nu,Tieng Phap,A,B,Dai hoc,Gioi,HUST,Lap trinh vien,6,Ruby,Nhan vien,1.0,None,25,B,4,9.0,16.0
700,FSI_700,Lan,Tinh le,Kinh,Da bong,23,Nam,Khong chung chi,D,A,Dai hoc,kha,VNU,Lap trinh vien,0,Java,Nhan vien,1.0,None,25,A,3,8.0,12.0
701,FSI_701,Harry,Tinh le,Cham,Nghe nhac,28,Nu,Tieng anh toiec,B,B,Dai hoc,Trung binh,TLU,Lap trinh vien,1,.NET,Nhan vien,1.0,None,25,A,6,19.0,12.0
702,FSI_702,Long,Tinh le,Kinh,Da bong,37,Nu,Tieng anh toiec,C,B,Dai hoc,Xuat sac,UTC,Ky su R&D,17,NLP,Truong phong,4.0,None,25,A,10,64.0,47.0
703,FSI_703,Hermione,Tinh le,Kinh,Nghe nhac,24,Nam,Khong chung chi,C,D,Dai hoc,Xuat sac,VNU,BA,0,None,Teamlead,1.5,None,25,C,1,15.0,7.0
704,FSI_704,Luna,Tinh le,Kinh,Yoga,36,Nam,Khong chung chi,D,A,Dai hoc,Gioi,HAUI,Lap trinh vien,8,ios,Nhan vien,1.0,olympic tin,25,B,8,23.0,16.0
705,FSI_705,Ngoc,Tinh le,Nung,Cau ca,26,Nam,Tieng anh toiec,D,D,Khong bang cap,Khong xep loai,Khong di hoc,PM,3,None,Teamlead,1.5,None,30,A,1,9.0,14.1
706,FSI_706,Ron,Tinh le,Kinh,Yoga,31,Nu,Khong chung chi,D,C,Cao dang,Trung binh,UTC,Lap trinh vien,10,PHP,Nhan vien,1.0,None,25,C,9,5.0,14.0
707,FSI_707,Nam,Tinh le,Kinh,Nghe nhac,39,Nu,Khong chung chi,B,A,Dai hoc,Xuat sac,VNU,Lap trinh vien,15,ios,Nhan vien,1.0,None,25,B,10,9.0,16.0
708,FSI_708,Lan,Ha Noi,Kinh,xem phim,21,Nu,Khong chung chi,B,B,Dai hoc,Gioi,TLU,Lap trinh vien,2,Ruby,Nhan vien,1.0,None,25,D,0,21.0,7.1
709,FSI_709,Nam,Tinh le,Kinh,Cau ca,19,Nam,Tieng Nhat,D,D,Thac si,Xuat sac,TLU,Tu van ban hang,0,None,Nhan vien,1.0,None,15,A,0,15.0,15.0
710,FSI_710,Ron,Tinh le,Kinh,Da bong,28,Nu,Tieng anh toiec,C,B,Dai hoc,kha,HAUI,Lap trinh vien,9,.NET,Nhan vien,1.0,None,25,D,6,13.0,12.0
711,FSI_711,Luna,Tinh le,Kinh,Gym,34,Nu,Khong chung chi,C,D,Dai hoc,Xuat sac,HNUE,Tester,8,None,Teamlead,1.5,None,15,A,4,19.5,19.0
712,FSI_712,Luna,Tinh le,Kinh,Gym,18,Nam,Tieng Phap,A,A,Dai hoc,Xuat sac,HNUE,Lap trinh vien,0,ios,Nhan vien,1.0,None,25,D,1,19.0,5.0
713,FSI_713,Long,Tinh le,Kinh,Nghe nhac,27,Nu,Tieng Phap,C,B,Dai hoc,Gioi,HUST,Lap trinh vien,6,Ruby,Nhan vien,1.0,None,25,B,0,20.0,16.0
714,FSI_714,Ngoc,Tinh le,Kinh,Gym,29,Nam,Tieng Trung,A,B,Thac si,kha,HAUI,Lap trinh vien,5,Ruby,Nhan vien,1.0,None,25,A,10,19.0,20.0
715,FSI_715,Harry,Tinh le,Kinh,Cau long,27,Nam,Tieng anh toiec,D,C,Cao dang,Xuat sac,HAUI,Lap trinh vien,7,PHP,Nhan vien,1.0,None,25,C,4,22.0,14.0
716,FSI_716,Ngoc,Tinh le,Kinh,Gym,23,Nu,Tieng Nga,C,B,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,1,Ruby,Nhan vien,1.0,None,25,D,2,21.0,5.0
717,FSI_717,Harry,Tinh le,Kinh,Nghe nhac,31,Nu,Tieng anh toiec,B,A,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,3,C++,Nhan vien,1.0,None,25,B,3,8.0,11.1
718,FSI_718,Lan,Tinh le,Kinh,Cau ca,23,Nu,Tieng anh toiec,A,A,Cao dang,Gioi,USTH,Lap trinh vien,2,Java,Nhan vien,1.0,None,25,A,2,12.0,14.1
719,FSI_719,Ron,Tinh le,Kinh,Cau long,26,Nam,Tieng Nga,B,B,Cao dang,Trung binh,UTC,Lap trinh vien,3,Android,Nhan vien,1.0,None,25,B,3,5.0,11.1
720,FSI_720,Ngoc,Tinh le,Kinh,Gym,27,Nam,Tieng anh toiec,D,D,Cao dang,Gioi,USTH,PM,6,None,Nhan vien,1.0,None,30,A,3,21.0,19.0
721,FSI_721,Long,Ha Noi,Kinh,Da bong,24,Nam,Khong chung chi,A,B,Dai hoc,Trung binh,VNU,Lap trinh vien,1,Ruby,Nhan vien,1.0,None,25,C,2,21.0,7.0
722,FSI_722,Harry,Tinh le,Kinh,Da bong,18,Nu,Khong chung chi,D,D,Dai hoc,kha,HUST,BA,0,None,Nhan vien,1.0,olympic tin,25,B,1,8.0,9.0
723,FSI_723,Lan,Tinh le,Kinh,Cau long,29,Nu,Tieng anh toiec,C,B,Dai hoc,kha,EPU,Ky su R&D,4,Computer vision,Nhan vien,1.0,None,25,A,10,22.0,15.5
724,FSI_724,Long,Tinh le,Kinh,Cau long,29,Nam,Khong chung chi,B,A,Dai hoc,Xuat sac,TLU,Lap trinh vien,6,Java,Nhan vien,1.0,None,25,B,6,22.0,16.0
725,FSI_725,Luna,Tinh le,Kinh,xem phim,26,Nu,Khong chung chi,A,B,Khong bang cap,Khong xep loai,Khong di hoc,Ky su R&D,2,Computer vision,Nhan vien,1.0,None,25,A,0,23.0,14.1
726,FSI_726,Ron,Tinh le,Kinh,Cau ca,21,Nam,Tieng anh toiec,B,D,Cao dang,Trung binh,USTH,PM,1,None,Nhan vien,1.0,Khoa hoc sang tao,30,C,1,19.0,7.0
727,FSI_727,Ron,Tinh le,Kinh,Yoga,30,Nam,Khong chung chi,B,C,Cao dang,kha,USTH,Lap trinh vien,9,PHP,Technical leader,1.0,None,25,A,11,15.0,30.200000000000003
728,FSI_728,Hermione,Ha Noi,Kinh,Nghe nhac,21,Nam,Khong chung chi,A,A,Dai hoc,Gioi,VNU,Lap trinh vien,2,Java,Nhan vien,1.0,None,25,D,2,12.0,7.1
729,FSI_729,Luna,Tinh le,Kinh,Cau long,23,Nu,Tieng anh toiec,B,A,Cao dang,kha,TLU,Lap trinh vien,1,ios,Nhan vien,1.0,None,25,C,2,24.0,7.0
730,FSI_730,Lan,Tinh le,Kinh,Cau ca,22,Nu,Khong chung chi,A,A,Cao dang,Gioi,USTH,Lap trinh vien,2,C++,Nhan vien,1.0,None,25,B,3,15.0,11.1
731,FSI_731,Ngoc,Tinh le,Kinh,xem phim,18,Nu,Khong chung chi,A,A,Cao dang,Xuat sac,HUST,Lap trinh vien,0,C++,Nhan vien,1.0,None,25,D,1,21.0,5.0
732,FSI_732,Nam,Tinh le,Kinh,Cau ca,37,Nu,Khong chung chi,C,A,Dai hoc,Trung binh,EPU,Lap trinh vien,7,ios,Nhan vien,1.0,None,25,A,1,19.0,19.0
733,FSI_733,Harry,Ha Noi,Kinh,xem phim,26,Nam,Tieng anh toiec,B,B,Dai hoc,kha,UTC,Ky su R&D,0,Tools,Nhan vien,1.0,None,25,C,1,12.0,7.0
734,FSI_734,Hermione,Tinh le,Kinh,Cau ca,27,Nu,Khong chung chi,C,B,Dai hoc,kha,VNU,Lap trinh vien,4,Python,Nhan vien,1.0,None,25,B,8,11.0,12.5
735,FSI_735,Ron,Tinh le,Kinh,Yoga,24,Nam,Tieng anh toiec,D,D,Khong bang cap,Khong xep loai,Khong di hoc,PM,2,None,Nhan vien,1.0,None,30,B,3,4.0,11.1
736,FSI_736,Harry,Ha Noi,Kinh,Yoga,36,Nam,Khong chung chi,A,B,Cao dang,Trung binh,HNUE,Ky su R&D,14,NLP,Nhan vien,1.0,None,25,A,1,7.0,19.0
737,FSI_737,Nam,Tinh le,Kinh,Cau long,24,Nu,Tieng anh toiec,C,A,Cao dang,Gioi,HNUE,Lap trinh vien,3,ios,Nhan vien,1.0,None,25,A,1,6.0,14.1
738,FSI_738,Nam,Tinh le,Kinh,Yoga,29,Nu,Khong chung chi,B,C,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,2,PHP,Teamlead,1.5,None,25,D,3,24.0,7.1
739,FSI_739,Long,Tinh le,Kinh,Yoga,19,Nam,Khong chung chi,B,D,Dai hoc,Trung binh,HNUE,PM,0,None,Nhan vien,1.0,None,30,D,1,8.0,5.0
740,FSI_740,Lan,Tinh le,Kinh,Cau long,42,Nu,Khong chung chi,B,D,Dai hoc,Trung binh,EPU,Tester,19,None,Nhan vien,1.0,None,15,D,8,10.0,12.0
741,FSI_741,Lan,Tinh le,Kinh,Da bong,19,Nu,Khong chung chi,B,B,Dai hoc,kha,VNU,Lap trinh vien,0,.NET,Nhan vien,1.0,None,25,D,0,4.0,5.0
742,FSI_742,Ron,Tinh le,Kinh,Cau ca,30,Nam,Tieng anh toiec,B,A,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,9,ios,Nhan vien,1.0,None,25,D,7,12.0,12.0
743,FSI_743,Harry,Tinh le,Muong,Nghe nhac,28,Nam,Tieng anh toiec,D,B,Dai hoc,Gioi,HNUE,Lap trinh vien,3,Android,Nhan vien,1.0,None,25,A,3,5.0,14.1
744,FSI_744,Nam,Ha Noi,Cham,Cau long,26,Nu,Khong chung chi,C,A,Dai hoc,Gioi,HAUI,Lap trinh vien,7,C++,Teamlead,1.5,None,25,A,6,22.5,19.0
745,FSI_745,Long,Tinh le,Kinh,Cau ca,23,Nam,Tieng anh toiec,D,A,Thac si,Trung binh,HAUI,Lap trinh vien,0,ios,Nhan vien,1.0,Khoa hoc sang tao,25,A,0,21.0,15.0
746,FSI_746,Nam,Tinh le,Nung,Da bong,22,Nu,Khong chung chi,A,B,Khong bang cap,Khong xep loai,Khong di hoc,Ky su R&D,2,Computer vision,Nhan vien,1.0,None,25,C,0,15.0,9.1
747,FSI_747,Nam,Tinh le,Nung,Cau ca,22,Nu,Khong chung chi,D,D,Dai hoc,Trung binh,HUST,BA,3,None,Nhan vien,1.0,None,25,B,3,16.0,11.1
748,FSI_748,Ron,Tinh le,Dao,Gym,35,Nam,Khong chung chi,A,D,Dai hoc,Gioi,VNU,PM,11,None,Nhan vien,1.0,None,30,D,14,10.0,12.0
749,FSI_749,Lan,Tinh le,Kinh,Cau long,21,Nam,Khong chung chi,A,D,Dai hoc,Xuat sac,HNUE,BA,0,None,Nhan vien,1.0,None,25,C,0,11.0,7.0
750,FSI_750,Hermione,Tinh le,Kinh,Cau ca,25,Nam,Khong chung chi,D,D,Khong bang cap,Khong xep loai,Khong di hoc,BA,3,None,Nhan vien,1.0,None,25,D,3,16.0,7.1
751,FSI_751,Ron,Ha Noi,Kinh,Nghe nhac,25,Nam,Khong chung chi,C,A,Dai hoc,Trung binh,HNUE,Lap trinh vien,6,C++,Nhan vien,1.0,None,25,C,2,15.0,14.0
752,FSI_752,Nam,Tinh le,Kinh,xem phim,25,Nam,Khong chung chi,B,B,Cao dang,Gioi,EPU,Lap trinh vien,6,Android,Nhan vien,1.0,None,25,C,2,14.0,14.0
753,FSI_753,Hermione,Tinh le,Kinh,Gym,26,Nu,Khong chung chi,A,D,Cao dang,Xuat sac,UTC,Tu van ban hang,7,None,Nhan vien,1.0,None,15,B,2,5.0,16.0
754,FSI_754,Ron,Tinh le,Kinh,Cau long,23,Nam,Khong chung chi,D,D,Dai hoc,Trung binh,HAUI,PM,4,None,Nhan vien,1.0,Nhan tai dat viet,30,B,2,5.0,12.5
755,FSI_755,Ngoc,Tinh le,Kinh,Nghe nhac,28,Nam,Tieng anh toiec,D,B,Khong bang cap,Khong xep loai,Khong di hoc,Ky su R&D,0,Data Science,Nhan vien,1.0,None,25,A,1,24.0,12.0
756,FSI_756,Long,Tinh le,Thai,Cau long,26,Nu,Khong chung chi,B,B,Cao dang,Gioi,VNU,Lap trinh vien,3,Python,Nhan vien,1.0,None,25,B,0,9.0,11.1
757,FSI_757,Hermione,Tinh le,Kinh,Da bong,18,Nu,Khong chung chi,D,D,Dai hoc,Trung binh,UTC,BA,0,None,Nhan vien,1.0,None,25,C,1,10.0,7.0
758,FSI_758,Harry,Tinh le,Kinh,Yoga,53,Nam,Khong chung chi,D,D,Cao dang,kha,HAUI,Tu van ban hang,20,None,Nhan vien,1.0,None,15,B,2,10.0,16.0
759,FSI_759,Harry,Tinh le,Kinh,Nghe nhac,32,Nu,Tieng anh toiec,D,D,Khong bang cap,Khong xep loai,Khong di hoc,Xu ly data,5,None,Nhan vien,1.0,None,15,B,5,9.0,8.3
760,FSI_760,Luna,Tinh le,Tay,Yoga,28,Nu,Khong chung chi,B,A,Cao dang,Xuat sac,UTC,Lap trinh vien,7,ios,Nhan vien,1.0,None,25,A,7,17.0,19.0
761,FSI_761,Ngoc,Tinh le,Kinh,xem phim,24,Nam,Khong chung chi,D,A,Cao dang,Xuat sac,HAUI,Lap trinh vien,3,Java,Nhan vien,1.0,None,25,B,4,15.0,11.1
762,FSI_762,Lan,Tinh le,Hoa,Nghe nhac,27,Nam,Khong chung chi,B,A,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,3,Java,Nhan vien,1.0,None,25,A,5,7.0,14.1
763,FSI_763,Nam,Tinh le,Muong,Cau long,29,Nu,Tieng anh toiec,D,C,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,6,PHP,Nhan vien,1.0,None,25,A,7,9.0,19.0
764,FSI_764,Ngoc,Tinh le,Kinh,Yoga,20,Nam,Khong chung chi,C,B,Dai hoc,Gioi,HAUI,Lap trinh vien,0,Android,Nhan vien,1.0,None,25,C,0,10.0,7.0
765,FSI_765,Harry,Tinh le,Dao,xem phim,20,Nam,Tieng anh toiec,B,D,Cao dang,Xuat sac,TLU,BA,0,None,Nhan vien,1.0,None,25,B,0,10.0,9.0
766,FSI_766,Ron,Tinh le,Kinh,xem phim,28,Nam,Tieng anh toiec,B,B,Khong bang cap,Khong xep loai,Khong di hoc,Ky su R&D,6,NLP,Nhan vien,1.0,None,25,D,6,18.0,12.0
767,FSI_767,Lan,Tinh le,Kinh,Yoga,33,Nu,Khong chung chi,A,D,Cao dang,Xuat sac,HAUI,BA,1,None,Nhan vien,1.0,None,25,D,3,22.0,5.0
768,FSI_768,Luna,Tinh le,Kinh,Gym,26,Nam,Khong chung chi,C,D,Dai hoc,Trung binh,USTH,PM,1,None,Teamlead,1.5,None,30,C,6,34.5,7.0
769,FSI_769,Long,Tinh le,Thai,Cau ca,29,Nam,Khong chung chi,A,C,Dai hoc,Xuat sac,HAUI,Lap trinh vien,8,PHP,Nhan vien,1.0,None,25,C,3,4.0,14.0
770,FSI_770,Nam,Tinh le,Kinh,Cau long,28,Nam,Khong chung chi,B,B,Dai hoc,Gioi,EPU,Lap trinh vien,7,Python,Nhan vien,1.0,None,25,C,5,24.0,14.0
771,FSI_771,Ron,Tinh le,Kinh,Nghe nhac,24,Nu,Tieng anh toiec,D,B,Dai hoc,Trung binh,USTH,Lap trinh vien,0,.NET,Nhan vien,1.0,None,25,C,3,4.0,7.0
772,FSI_772,Nam,Tinh le,Kinh,Nghe nhac,24,Nu,Khong chung chi,A,B,Cao dang,Trung binh,HAUI,Lap trinh vien,4,Android,Nhan vien,1.0,None,25,A,0,15.0,15.5
773,FSI_773,Ngoc,Tinh le,Kinh,Gym,29,Nu,Khong chung chi,C,A,Cao dang,Trung binh,HAUI,Lap trinh vien,4,ios,Nhan vien,1.0,Nhan tai dat viet,25,D,1,17.0,8.5
774,FSI_774,Ron,Tinh le,Kinh,Nghe nhac,25,Nu,Khong chung chi,A,B,Cao dang,Xuat sac,HAUI,Lap trinh vien,4,.NET,Nhan vien,1.0,None,25,A,6,6.0,15.5
775,FSI_775,Harry,Tinh le,Kinh,Cau long,22,Nu,Khong chung chi,B,B,Cao dang,Trung binh,TLU,Ky su R&D,0,Computer vision,Nhan vien,1.0,None,25,B,2,13.0,9.0
776,FSI_776,Long,Tinh le,Kinh,Nghe nhac,27,Nu,Khong chung chi,B,A,Dai hoc,Gioi,HAUI,Lap trinh vien,6,Java,Teamlead,1.5,None,25,D,1,21.0,12.0
777,FSI_777,Hermione,Tinh le,Kinh,Nghe nhac,22,Nam,Khong chung chi,A,A,Dai hoc,Trung binh,HNUE,Lap trinh vien,2,C++,Nhan vien,1.0,None,25,A,2,9.0,14.1
778,FSI_778,Nam,Tinh le,Kinh,xem phim,21,Nam,Tieng anh ielts,A,D,Dai hoc,Trung binh,HUST,BA,1,None,Nhan vien,1.0,None,25,D,2,14.0,5.0
779,FSI_779,Lan,Tinh le,Kinh,Nghe nhac,33,Nu,Khong chung chi,A,B,Cao dang,kha,USTH,Lap trinh vien,14,Ruby,Nhan vien,1.0,None,25,B,8,17.0,16.0
780,FSI_780,Ngoc,Tinh le,Kinh,Gym,28,Nam,Khong chung chi,C,B,Dai hoc,Trung binh,EPU,Lap trinh vien,1,Python,Nhan vien,1.0,None,25,C,5,9.0,7.0
781,FSI_781,Harry,Tinh le,Kinh,Nghe nhac,38,Nam,Tieng anh toiec,C,B,Dai hoc,Trung binh,HAUI,Lap trinh vien,17,Ruby,Nhan vien,1.0,None,25,A,9,8.0,19.0
782,FSI_782,Harry,Tinh le,Mong,Da bong,23,Nam,Tieng anh ielts,A,A,Cao dang,Trung binh,HUST,Lap trinh vien,2,ios,Nhan vien,1.0,None,25,C,2,8.0,9.1
783,FSI_783,Nam,Tinh le,Kinh,Cau long,27,Nu,Khong chung chi,B,B,Cao dang,Xuat sac,EPU,Lap trinh vien,2,Ruby,Nhan vien,1.0,None,25,B,1,23.0,11.1
784,FSI_784,Nam,Tinh le,Kinh,Da bong,56,Nu,Tieng anh toiec,C,D,Dai hoc,kha,USTH,Tester,26,None,Nhan vien,1.0,None,15,D,14,6.0,12.0
785,FSI_785,Luna,Tinh le,Kinh,xem phim,28,Nu,Tieng Nhat,A,A,Dai hoc,Trung binh,HUST,Lap trinh vien,7,ios,Nhan vien,1.0,None,25,D,0,4.0,12.0
786,FSI_786,Lan,Tinh le,Kinh,Nghe nhac,36,Nam,Khong chung chi,D,B,Thac si,kha,UTC,Lap trinh vien,4,Python,Nhan vien,1.0,Nhan tai dat viet,25,A,5,22.0,20.0
787,FSI_787,Long,Tinh le,Kinh,Cau ca,18,Nam,Tieng anh toiec,C,D,Khong bang cap,Khong xep loai,Khong di hoc,PM,0,None,Nhan vien,1.0,None,30,A,1,27.0,12.0
788,FSI_788,Harry,Tinh le,Khome,Nghe nhac,37,Nam,Tieng anh toiec,A,A,Dai hoc,Xuat sac,HAUI,Lap trinh vien,0,ios,Nhan vien,1.0,None,25,B,14,13.0,9.0
789,FSI_789,Nam,Tinh le,Kinh,Nghe nhac,36,Nu,Tieng anh toiec,B,B,Thac si,Gioi,UTC,Lap trinh vien,4,Python,Nhan vien,1.0,None,25,A,8,20.0,20.0
790,FSI_790,Nam,Tinh le,Kinh,Nghe nhac,44,Nam,Tieng anh toiec,B,D,Cao dang,Gioi,EPU,Tu van ban hang,7,None,Nhan vien,1.0,None,15,D,1,5.0,12.0
791,FSI_791,Long,Tinh le,Kinh,Cau long,22,Nam,Tieng anh toiec,C,A,Cao dang,kha,VNU,Lap trinh vien,1,Java,Nhan vien,1.0,None,25,B,0,21.0,9.0
792,FSI_792,Lan,Ha Noi,Kinh,Da bong,49,Nam,Tieng anh toiec,B,C,Cao dang,Gioi,EPU,Lap trinh vien,3,PHP,Nhan vien,1.0,None,25,D,10,4.0,7.1
793,FSI_793,Hermione,Tinh le,Khome,xem phim,26,Nam,Khong chung chi,B,D,Dai hoc,Trung binh,VNU,BA,1,None,Nhan vien,1.0,None,25,A,7,19.0,12.0
794,FSI_794,Lan,Tinh le,Kinh,Cau ca,32,Nam,Tieng anh toiec,C,B,Dai hoc,Trung binh,HNUE,Lap trinh vien,8,.NET,Nhan vien,1.0,None,25,A,4,14.0,19.0
795,FSI_795,Lan,Tinh le,Nung,Yoga,23,Nu,Tieng anh toiec,C,D,Dai hoc,Trung binh,HAUI,BA,1,None,Nhan vien,1.0,None,25,C,2,18.0,7.0
796,FSI_796,Harry,Tinh le,Kinh,Cau long,18,Nu,Khong chung chi,C,B,Cao dang,Xuat sac,HNUE,Lap trinh vien,0,.NET,Teamlead,1.5,None,25,B,1,27.0,9.0
797,FSI_797,Long,Tinh le,Kinh,Da bong,38,Nu,Tieng anh toiec,D,D,Dai hoc,Xuat sac,VNU,Tester,6,None,Nhan vien,1.0,None,15,B,0,10.0,16.0
798,FSI_798,Harry,Tinh le,Kinh,Cau long,40,Nam,Tieng anh toiec,D,A,Dai hoc,Xuat sac,UTC,Lap trinh vien,6,Java,Nhan vien,1.0,None,25,B,12,22.0,16.0
799,FSI_799,Ron,Ha Noi,Kinh,xem phim,27,Nam,Tieng anh toiec,C,B,Cao dang,Trung binh,UTC,Ky su R&D,1,Tools,Nhan vien,1.0,None,25,C,6,7.0,7.0
800,FSI_800,Ngoc,Tinh le,Ede,Cau long,26,Nu,Khong chung chi,C,A,Dai hoc,kha,USTH,Lap trinh vien,0,C++,Nhan vien,1.0,None,25,C,7,24.0,7.0
801,FSI_801,Lan,Tinh le,Kinh,xem phim,52,Nam,Khong chung chi,D,A,Cao dang,Gioi,TLU,Lap trinh vien,27,ios,Nhan vien,1.0,Khoa hoc sang tao,25,A,3,4.0,19.0
802,FSI_802,Luna,Tinh le,Kinh,Cau long,21,Nam,Tieng anh toiec,D,B,Khong bang cap,Khong xep loai,Khong di hoc,Ky su R&D,0,Tools,Nhan vien,1.0,None,25,D,0,12.0,5.0
803,FSI_803,Harry,Tinh le,Kinh,Gym,29,Nam,Khong chung chi,C,B,Cao dang,kha,HAUI,Lap trinh vien,7,.NET,Nhan vien,1.0,None,25,A,0,15.0,19.0
804,FSI_804,Nam,Tinh le,Kinh,Da bong,26,Nam,Tieng anh toiec,A,C,Thac si,Xuat sac,TLU,Lap trinh vien,4,PHP,Nhan vien,1.0,None,25,A,4,23.0,20.0
805,FSI_805,Luna,Tinh le,Kinh,Cau long,27,Nu,Khong chung chi,C,B,Khong bang cap,Khong xep loai,Khong di hoc,Ky su R&D,5,NLP,Nhan vien,1.0,None,25,A,0,19.0,15.5
