,ID,Name,Gioi_tinh,Bang_cap,Nghe_nghiep,Nam_kinh_nghiem
2900,2900,Ngoc,Nu,Cao_hoc,Thu_ky,29
2901,2901,Long,,Cao_hoc,Lap_trinh_vien,15
2902,2902,Luna,Nu,Pho_thong,Giao_Vien,4
2903,2903,Nam,Nu,Pho_thong,Giang_vien,12
2904,2904,Ngoc,Nam,Pho_thong,Giam_doc,12
2905,2905,Luna,Nu,Pho_thong,Giam_doc,33
2906,2906,Long,Nam,Dai_hoc,Truong_phong,31
2907,2907,Luna,Nu,Cao_hoc,Maketting,36
2908,2908,Lan,Nam,Cao_hoc,Truong_phong,26
2909,2909,Long,Nu,Tien_si,Truong_phong,25
2910,2910,Nam,Nam,Dai_hoc,Giam_doc,6
2911,2911,Nam,Nam,Dai_hoc,Giang_vien,3
2912,2912,Nam,Nu,Dai_hoc,Massage,23
2913,2913,Lan,Nu,Tien_si,Ke_toan,9
2914,2914,Ngoc,Nu,Dai_hoc,Truong_phong,6
2915,2915,Lan,Nam,Pho_thong,Ke_toan,26
2916,2916,Nam,Nam,Dai_hoc,Giao_Vien,18
2917,2917,Harry,,Dai_hoc,Truong_phong,20
2918,2918,Hermione,Nu,Pho_thong,Giam_doc,3
2919,2919,Harry,Nam,Dai_hoc,Lap_trinh_vien,6
2920,2920,Ngoc,Nu,Dai_hoc,Ke_toan,14
2921,2921,Luna,Nam,Cao_hoc,Giang_vien,7
2922,2922,Lan,Nam,Tien_si,Massage,19
2923,2923,Harry,Nam,Tien_si,Lap_trinh_vien,27
2924,2924,Harry,Nu,Pho_thong,Massage,26
2925,2925,Lan,Nam,Cao_hoc,Giao_Vien,5
2926,2926,Ngoc,Nu,Dai_hoc,Massage,25
2927,2927,Nam,Nam,Cao_hoc,Giang_vien,17
2928,2928,Ron,,Cao_hoc,Ke_toan,4
2929,2929,Hermione,,Cao_hoc,Giang_vien,9
2930,2930,Long,Nu,Dai_hoc,Giao_Vien,34
2931,2931,Hermione,Nu,Dai_hoc,Giang_vien,20
2932,2932,Ron,Nam,Cao_hoc,Giam_doc,27
2933,2933,Hermione,Nu,Dai_hoc,Massage,18
2934,2934,Ngoc,Nam,Cao_hoc,Giang_vien,30
2935,2935,Ngoc,,Pho_thong,Giao_Vien,9
2936,2936,Long,Nam,Pho_thong,Thu_ky,29
2937,2937,Long,Nam,Cao_hoc,Massage,8
2938,2938,Luna,Nam,Tien_si,Giang_vien,16
2939,2939,Nam,,Pho_thong,Maketting,23
2940,2940,Luna,,Tien_si,Massage,29
2941,2941,Ron,Nu,Pho_thong,Maketting,13
2942,2942,Luna,,Cao_hoc,Truong_phong,25
2943,2943,Hermione,Nu,Tien_si,Massage,2
2944,2944,Nam,,Cao_hoc,Massage,25
2945,2945,Ngoc,Nu,Pho_thong,Truong_phong,16
2946,2946,Long,Nam,Pho_thong,Ke_toan,14
2947,2947,Lan,Nam,Dai_hoc,Giang_vien,34
2948,2948,Long,,Cao_hoc,Giam_doc,20
2949,2949,Long,,Tien_si,Thu_ky,32
2950,2950,Ngoc,Nam,Pho_thong,Giam_doc,23
2951,2951,Luna,,Dai_hoc,Truong_phong,24
2952,2952,Hermione,Nu,Cao_hoc,Thu_ky,4
2953,2953,Luna,,Dai_hoc,Massage,11
2954,2954,Harry,Nam,Cao_hoc,Ke_toan,9
2955,2955,Long,Nam,Cao_hoc,Maketting,13
2956,2956,Ngoc,Nu,Tien_si,Lap_trinh_vien,8
2957,2957,Nam,Nam,Pho_thong,Ke_toan,30
2958,2958,Ngoc,Nam,Dai_hoc,Giao_Vien,28
2959,2959,Long,Nu,Cao_hoc,Maketting,14
2960,2960,Nam,Nam,Dai_hoc,Thu_ky,15
2961,2961,Long,,Pho_thong,Giao_Vien,32
2962,2962,Nam,Nu,Cao_hoc,Massage,24
2963,2963,Ngoc,,Dai_hoc,Thu_ky,2
2964,2964,Ngoc,Nam,Cao_hoc,Lap_trinh_vien,15
2965,2965,Hermione,,Tien_si,Maketting,28
2966,2966,Luna,,Dai_hoc,Ke_toan,26
2967,2967,Nam,Nu,Dai_hoc,Truong_phong,4
2968,2968,Harry,Nam,Tien_si,Maketting,31
2969,2969,Long,,Dai_hoc,Giao_Vien,19
2970,2970,Nam,,Pho_thong,Ke_toan,5
2971,2971,Ngoc,,Pho_thong,Giang_vien,5
2972,2972,Ron,Nu,Tien_si,Thu_ky,10
2973,2973,Ron,Nu,Cao_hoc,Truong_phong,13
2974,2974,Ngoc,,Tien_si,Maketting,19
2975,2975,Hermione,Nu,Tien_si,Massage,10
2976,2976,Nam,,Pho_thong,Massage,4
2977,2977,Ngoc,Nam,Tien_si,Giao_Vien,36
2978,2978,Long,,Cao_hoc,Lap_trinh_vien,13
2979,2979,Long,Nam,Dai_hoc,Truong_phong,16
2980,2980,Luna,Nam,Tien_si,Truong_phong,17
2981,2981,Ngoc,Nam,Tien_si,Maketting,15
2982,2982,Lan,,Dai_hoc,Giam_doc,7
2983,2983,Hermione,Nam,Pho_thong,Giang_vien,12
2984,2984,Lan,Nu,Dai_hoc,Lap_trinh_vien,23
2985,2985,Harry,Nam,Cao_hoc,Giao_Vien,3
2986,2986,Luna,,Cao_hoc,Thu_ky,9
2987,2987,Ron,,Cao_hoc,Maketting,29
2988,2988,Lan,,Pho_thong,Ke_toan,4
2989,2989,Ngoc,Nu,Pho_thong,Maketting,6
2990,2990,Luna,,Pho_thong,Massage,36
2991,2991,Lan,,Pho_thong,Truong_phong,30
2992,2992,Ron,,Dai_hoc,Giao_Vien,19
2993,2993,Hermione,Nam,Cao_hoc,Thu_ky,9
2994,2994,Long,Nam,Dai_hoc,Massage,6
2995,2995,Ron,Nu,Tien_si,Massage,13
2996,2996,Nam,Nam,Pho_thong,Giao_Vien,2
2997,2997,Hermione,,Tien_si,Giang_vien,26
2998,2998,Nam,Nam,Tien_si,Ke_toan,17
2999,2999,Nam,Nu,Pho_thong,Giang_vien,28
3000,3000,Hermione,Nam,Cao_hoc,Ke_toan,32
3001,3001,Luna,Nu,Cao_hoc,Thu_ky,7
3002,3002,Lan,Nam,Dai_hoc,Massage,31
3003,3003,Luna,,Tien_si,Massage,1
3004,3004,Ngoc,Nu,Pho_thong,Thu_ky,3
3005,3005,Ron,Nu,Pho_thong,Maketting,10
3006,3006,Luna,Nu,Cao_hoc,Thu_ky,5
3007,3007,Long,,Tien_si,Maketting,29
3008,3008,Ngoc,,Dai_hoc,Lap_trinh_vien,19
3009,3009,Ngoc,Nam,Cao_hoc,Maketting,17
3010,3010,Harry,Nu,Pho_thong,Giam_doc,1
3011,3011,Ron,Nam,Tien_si,Giang_vien,34
3012,3012,Harry,,Pho_thong,Giam_doc,9
3013,3013,Ngoc,Nam,Cao_hoc,Ke_toan,20
3014,3014,Lan,Nu,Tien_si,Maketting,17
3015,3015,Hermione,Nu,Dai_hoc,Maketting,15
3016,3016,Harry,,Cao_hoc,Massage,36
3017,3017,Ron,Nam,Dai_hoc,Maketting,32
3018,3018,Harry,Nam,Cao_hoc,Ke_toan,8
3019,3019,Long,Nam,Pho_thong,Giao_Vien,31
3020,3020,Luna,,Tien_si,Ke_toan,32
3021,3021,Luna,,Tien_si,Giam_doc,20
3022,3022,Ngoc,Nam,Pho_thong,Truong_phong,35
3023,3023,Ron,,Cao_hoc,Thu_ky,27
3024,3024,Lan,,Dai_hoc,Lap_trinh_vien,35
3025,3025,Luna,,Cao_hoc,Maketting,29
3026,3026,Luna,Nu,Cao_hoc,Giam_doc,26
3027,3027,Lan,,Dai_hoc,Ke_toan,6
3028,3028,Nam,Nam,Dai_hoc,Truong_phong,28
3029,3029,Long,,Dai_hoc,Giang_vien,24
3030,3030,Ngoc,Nu,Pho_thong,Giao_Vien,17
3031,3031,Nam,Nam,Pho_thong,Thu_ky,18
3032,3032,Long,,Cao_hoc,Ke_toan,27
3033,3033,Ron,,Cao_hoc,Lap_trinh_vien,4
3034,3034,Hermione,Nam,Pho_thong,Truong_phong,32
3035,3035,Lan,,Tien_si,Maketting,12
3036,3036,Nam,,Tien_si,Giam_doc,23
3037,3037,Luna,,Cao_hoc,Ke_toan,31
3038,3038,Ron,Nam,Cao_hoc,Giao_Vien,35
3039,3039,Lan,,Cao_hoc,Truong_phong,26
3040,3040,Ngoc,,Pho_thong,Massage,27
3041,3041,Long,Nu,Tien_si,Maketting,5
3042,3042,Nam,,Cao_hoc,Giao_Vien,23
3043,3043,Luna,Nu,Pho_thong,Giang_vien,10
3044,3044,Ron,Nu,Dai_hoc,Truong_phong,10
3045,3045,Long,,Tien_si,Giang_vien,31
3046,3046,Ron,Nam,Tien_si,Ke_toan,11
3047,3047,Luna,Nu,Pho_thong,Thu_ky,18
3048,3048,Ngoc,Nu,Dai_hoc,Giao_Vien,34
3049,3049,Harry,Nu,Cao_hoc,Truong_phong,32
3050,3050,Ron,,Tien_si,Maketting,20
3051,3051,Lan,Nam,Pho_thong,Massage,32
3052,3052,Lan,,Pho_thong,Giam_doc,10
3053,3053,Ngoc,Nam,Pho_thong,Truong_phong,6
3054,3054,Long,Nam,Tien_si,Giam_doc,36
3055,3055,Harry,,Dai_hoc,Thu_ky,30
3056,3056,Ron,Nam,Tien_si,Truong_phong,33
3057,3057,Nam,,Tien_si,Truong_phong,13
3058,3058,Nam,,Cao_hoc,Thu_ky,10
3059,3059,Ron,Nam,Cao_hoc,Massage,20
3060,3060,Hermione,Nu,Cao_hoc,Ke_toan,22
3061,3061,Nam,Nu,Dai_hoc,Giam_doc,8
3062,3062,Long,Nam,Cao_hoc,Thu_ky,33
3063,3063,Ron,Nam,Cao_hoc,Maketting,26
3064,3064,Harry,,Tien_si,Giang_vien,32
3065,3065,Long,Nam,Cao_hoc,Giang_vien,24
3066,3066,Hermione,Nu,Cao_hoc,Ke_toan,17
3067,3067,Ngoc,Nu,Tien_si,Giang_vien,18
3068,3068,Nam,Nu,Pho_thong,Ke_toan,20
3069,3069,Ngoc,Nam,Pho_thong,Giao_Vien,4
3070,3070,Long,Nam,Cao_hoc,Massage,34
3071,3071,Ngoc,Nu,Dai_hoc,Truong_phong,2
3072,3072,Ngoc,,Dai_hoc,Truong_phong,17
3073,3073,Long,Nam,Dai_hoc,Lap_trinh_vien,32
3074,3074,Nam,Nam,Tien_si,Giao_Vien,35
3075,3075,Ngoc,Nam,Pho_thong,Lap_trinh_vien,34
3076,3076,Hermione,Nu,Tien_si,Lap_trinh_vien,24
3077,3077,Nam,Nu,Tien_si,Lap_trinh_vien,31
3078,3078,Harry,Nu,Dai_hoc,Ke_toan,28
3079,3079,Lan,,Tien_si,Maketting,18
3080,3080,Long,Nu,Dai_hoc,Thu_ky,30
3081,3081,Ron,,Cao_hoc,Maketting,9
3082,3082,Ngoc,,Tien_si,Truong_phong,16
3083,3083,Luna,Nu,Dai_hoc,Giam_doc,36
3084,3084,Lan,Nu,Tien_si,Ke_toan,10
3085,3085,Hermione,Nu,Pho_thong,Truong_phong,32
3086,3086,Ron,Nam,Cao_hoc,Lap_trinh_vien,24
3087,3087,Harry,,Cao_hoc,Maketting,8
3088,3088,Luna,Nam,Tien_si,Giam_doc,5
3089,3089,Lan,Nu,Tien_si,Ke_toan,1
3090,3090,Harry,,Cao_hoc,Massage,4
3091,3091,Nam,Nu,Pho_thong,Ke_toan,25
3092,3092,Hermione,Nam,Tien_si,Maketting,2
3093,3093,Hermione,Nam,Cao_hoc,Giao_Vien,29
3094,3094,Ron,,Tien_si,Truong_phong,3
3095,3095,Ngoc,,Dai_hoc,Giao_Vien,8
3096,3096,Nam,,Cao_hoc,Giang_vien,7
3097,3097,Harry,Nam,Pho_thong,Giao_Vien,25
3098,3098,Lan,Nu,Pho_thong,Ke_toan,24
3099,3099,Long,,Dai_hoc,Ke_toan,4
3100,3100,Hermione,Nu,Cao_hoc,Maketting,15
3101,3101,Ngoc,,Dai_hoc,Massage,11
3102,3102,Luna,Nam,Tien_si,Massage,5
3103,3103,Luna,Nam,Tien_si,Lap_trinh_vien,30
3104,3104,Ngoc,,Dai_hoc,Thu_ky,29
3105,3105,Ron,Nam,Cao_hoc,Giang_vien,33
3106,3106,Hermione,Nam,Dai_hoc,Lap_trinh_vien,8
3107,3107,Ngoc,,Cao_hoc,Giao_Vien,11
3108,3108,Luna,Nu,Pho_thong,Giao_Vien,31
3109,3109,Ngoc,Nu,Tien_si,Giao_Vien,28
3110,3110,Hermione,Nam,Dai_hoc,Giao_Vien,14
3111,3111,Ron,Nu,Cao_hoc,Maketting,3
3112,3112,Lan,,Tien_si,Thu_ky,25
3113,3113,Nam,Nu,Pho_thong,Truong_phong,28
3114,3114,Hermione,,Tien_si,Maketting,1
3115,3115,Long,Nu,Dai_hoc,Giam_doc,36
3116,3116,Luna,Nam,Cao_hoc,Giang_vien,28
3117,3117,Hermione,Nu,Tien_si,Giam_doc,9
3118,3118,Harry,Nam,Tien_si,Massage,14
3119,3119,Long,Nu,Cao_hoc,Thu_ky,18
3120,3120,Long,Nu,Tien_si,Truong_phong,35
3121,3121,Ron,,Tien_si,Giang_vien,25
3122,3122,Hermione,Nam,Pho_thong,Ke_toan,14
3123,3123,Luna,Nu,Dai_hoc,Giang_vien,19
3124,3124,Harry,,Tien_si,Giam_doc,29
3125,3125,Ron,,Dai_hoc,Giam_doc,26
3126,3126,Ngoc,,Dai_hoc,Truong_phong,12
3127,3127,Ron,Nam,Pho_thong,Truong_phong,10
3128,3128,Nam,Nam,Cao_hoc,Lap_trinh_vien,26
3129,3129,Nam,Nam,Dai_hoc,Giao_Vien,7
3130,3130,Long,Nu,Dai_hoc,Ke_toan,33
3131,3131,Lan,Nu,Cao_hoc,Massage,8
3132,3132,Nam,,Pho_thong,Truong_phong,16
3133,3133,Hermione,,Tien_si,Giang_vien,23
3134,3134,Long,Nam,Tien_si,Thu_ky,21
3135,3135,Hermione,,Tien_si,Ke_toan,28
3136,3136,Long,,Dai_hoc,Thu_ky,32
3137,3137,Lan,,Cao_hoc,Thu_ky,4
3138,3138,Hermione,Nam,Pho_thong,Giao_Vien,14
3139,3139,Ron,Nam,Dai_hoc,Giam_doc,6
3140,3140,Hermione,,Tien_si,Lap_trinh_vien,6
3141,3141,Luna,,Dai_hoc,Truong_phong,25
3142,3142,Ngoc,Nam,Cao_hoc,Truong_phong,29
3143,3143,Luna,Nam,Tien_si,Truong_phong,27
3144,3144,Nam,Nam,Pho_thong,Maketting,19
3145,3145,Harry,,Cao_hoc,Lap_trinh_vien,3
3146,3146,Lan,Nu,Cao_hoc,Maketting,9
3147,3147,Nam,Nu,Cao_hoc,Massage,10
3148,3148,Hermione,Nam,Tien_si,Truong_phong,34
3149,3149,Harry,Nu,Pho_thong,Giang_vien,22
3150,3150,Lan,Nam,Dai_hoc,Lap_trinh_vien,10
3151,3151,Ngoc,Nam,Tien_si,Massage,19
3152,3152,Luna,Nam,Tien_si,Giang_vien,36
3153,3153,Harry,Nu,Tien_si,Truong_phong,16
3154,3154,Luna,,Pho_thong,Massage,29
3155,3155,Harry,Nam,Dai_hoc,Ke_toan,20
3156,3156,Ngoc,Nam,Pho_thong,Maketting,20
3157,3157,Long,,Dai_hoc,Lap_trinh_vien,4
3158,3158,Luna,Nam,Tien_si,Ke_toan,34
3159,3159,Harry,,Tien_si,Maketting,5
3160,3160,Long,,Pho_thong,Giao_Vien,26
3161,3161,Lan,,Cao_hoc,Giao_Vien,22
3162,3162,Long,,Dai_hoc,Maketting,36
3163,3163,Hermione,Nam,Dai_hoc,Lap_trinh_vien,17
3164,3164,Hermione,Nam,Tien_si,Maketting,15
3165,3165,Long,Nu,Tien_si,Ke_toan,10
3166,3166,Lan,Nam,Cao_hoc,Ke_toan,15
3167,3167,Long,Nu,Pho_thong,Giam_doc,2
3168,3168,Nam,Nu,Dai_hoc,Giang_vien,33
3169,3169,Harry,,Pho_thong,Giang_vien,26
3170,3170,Nam,,Cao_hoc,Truong_phong,9
3171,3171,Luna,,Dai_hoc,Ke_toan,12
3172,3172,Ngoc,,Tien_si,Giang_vien,20
3173,3173,Hermione,Nu,Tien_si,Massage,7
3174,3174,Harry,Nam,Cao_hoc,Ke_toan,3
3175,3175,Lan,,Cao_hoc,Maketting,23
3176,3176,Hermione,Nam,Pho_thong,Maketting,22
3177,3177,Lan,,Tien_si,Thu_ky,2
3178,3178,Luna,Nam,Cao_hoc,Lap_trinh_vien,17
3179,3179,Luna,Nam,Tien_si,Truong_phong,16
3180,3180,Hermione,Nu,Cao_hoc,Ke_toan,12
3181,3181,Ngoc,Nam,Cao_hoc,Giam_doc,29
3182,3182,Nam,Nam,Tien_si,Massage,2
3183,3183,Hermione,Nu,Cao_hoc,Lap_trinh_vien,11
3184,3184,Long,Nu,Pho_thong,Truong_phong,34
3185,3185,Hermione,,Tien_si,Ke_toan,21
3186,3186,Hermione,Nu,Dai_hoc,Giang_vien,9
3187,3187,Nam,Nam,Tien_si,Maketting,5
3188,3188,Hermione,Nu,Pho_thong,Massage,2
3189,3189,Luna,Nam,Tien_si,Giao_Vien,30
3190,3190,Harry,Nam,Cao_hoc,Massage,19
3191,3191,Harry,Nam,Dai_hoc,Truong_phong,16
3192,3192,Luna,Nam,Pho_thong,Giao_Vien,6
3193,3193,Nam,Nu,Tien_si,Massage,30
3194,3194,Lan,Nu,Cao_hoc,Giam_doc,4
3195,3195,Hermione,Nam,Dai_hoc,Thu_ky,9
3196,3196,Lan,Nu,Cao_hoc,Giam_doc,26
3197,3197,Ron,,Cao_hoc,Maketting,2
3198,3198,Ron,,Cao_hoc,Ke_toan,4
3199,3199,Ron,Nam,Tien_si,Giao_Vien,20
3200,3200,Hermione,Nu,Tien_si,Truong_phong,15
3201,3201,Nam,,Dai_hoc,Ke_toan,20
3202,3202,Lan,Nu,Dai_hoc,Giao_Vien,32
3203,3203,Long,Nu,Dai_hoc,Thu_ky,5
3204,3204,Hermione,,Dai_hoc,Thu_ky,3
3205,3205,Luna,Nu,Tien_si,Maketting,9
3206,3206,Luna,Nu,Dai_hoc,Giao_Vien,35
3207,3207,Lan,Nu,Tien_si,Giang_vien,27
3208,3208,Long,,Cao_hoc,Giao_Vien,34
3209,3209,Lan,,Cao_hoc,Ke_toan,20
3210,3210,Lan,,Dai_hoc,Truong_phong,27
3211,3211,Luna,Nam,Tien_si,Lap_trinh_vien,14
3212,3212,Lan,,Dai_hoc,Giam_doc,8
3213,3213,Long,Nu,Cao_hoc,Ke_toan,33
3214,3214,Ron,,Pho_thong,Giang_vien,27
3215,3215,Ngoc,,Tien_si,Thu_ky,22
3216,3216,Long,Nam,Pho_thong,Thu_ky,16
3217,3217,Harry,Nu,Cao_hoc,Giang_vien,22
3218,3218,Harry,,Pho_thong,Massage,35
3219,3219,Nam,,Cao_hoc,Massage,20
3220,3220,Ngoc,Nam,Dai_hoc,Truong_phong,20
3221,3221,Ron,Nam,Dai_hoc,Truong_phong,24
3222,3222,Nam,Nam,Pho_thong,Truong_phong,6
3223,3223,Hermione,Nam,Tien_si,Thu_ky,8
3224,3224,Ron,,Dai_hoc,Giam_doc,16
3225,3225,Ron,,Cao_hoc,Truong_phong,7
3226,3226,Harry,Nu,Cao_hoc,Maketting,29
3227,3227,Ron,Nu,Tien_si,Ke_toan,17
3228,3228,Harry,Nam,Dai_hoc,Massage,19
3229,3229,Ngoc,,Tien_si,Giam_doc,34
3230,3230,Luna,Nam,Cao_hoc,Giang_vien,3
3231,3231,Hermione,,Pho_thong,Giang_vien,13
3232,3232,Hermione,Nam,Pho_thong,Maketting,35
3233,3233,Ngoc,Nu,Dai_hoc,Giam_doc,26
3234,3234,Lan,,Dai_hoc,Truong_phong,30
3235,3235,Long,Nu,Cao_hoc,Truong_phong,12
3236,3236,Hermione,Nu,Cao_hoc,Giam_doc,35
3237,3237,Long,Nam,Pho_thong,Lap_trinh_vien,13
3238,3238,Ron,Nu,Tien_si,Massage,22
3239,3239,Luna,Nu,Dai_hoc,Giam_doc,8
3240,3240,Lan,Nu,Tien_si,Ke_toan,21
3241,3241,Hermione,Nu,Pho_thong,Giam_doc,25
3242,3242,Long,Nu,Cao_hoc,Giang_vien,31
3243,3243,Nam,Nu,Cao_hoc,Thu_ky,36
3244,3244,Hermione,Nam,Dai_hoc,Giam_doc,18
3245,3245,Hermione,Nam,Dai_hoc,Maketting,15
3246,3246,Nam,Nu,Pho_thong,Maketting,25
3247,3247,Ngoc,Nu,Tien_si,Lap_trinh_vien,4
3248,3248,Ngoc,Nu,Dai_hoc,Ke_toan,21
3249,3249,Long,Nam,Dai_hoc,Giao_Vien,18
3250,3250,Nam,,Tien_si,Massage,26
3251,3251,Ngoc,Nu,Dai_hoc,Giao_Vien,30
3252,3252,Nam,,Pho_thong,Lap_trinh_vien,10
3253,3253,Lan,Nu,Pho_thong,Lap_trinh_vien,24
3254,3254,Long,Nu,Tien_si,Giam_doc,1
3255,3255,Harry,Nu,Dai_hoc,Maketting,2
3256,3256,Harry,,Pho_thong,Lap_trinh_vien,28
3257,3257,Ngoc,Nu,Pho_thong,Lap_trinh_vien,36
3258,3258,Luna,Nu,Pho_thong,Truong_phong,36
3259,3259,Long,Nu,Tien_si,Maketting,28
3260,3260,Hermione,,Pho_thong,Thu_ky,24
3261,3261,Hermione,,Cao_hoc,Ke_toan,32
3262,3262,Lan,Nam,Tien_si,Thu_ky,1
3263,3263,Luna,Nam,Cao_hoc,Massage,16
3264,3264,Ron,,Pho_thong,Maketting,9
3265,3265,Long,Nam,Cao_hoc,Giang_vien,2
3266,3266,Ron,Nu,Dai_hoc,Giao_Vien,15
3267,3267,Harry,Nu,Cao_hoc,Giam_doc,25
3268,3268,Long,Nam,Pho_thong,Giang_vien,23
3269,3269,Nam,Nam,Cao_hoc,Giao_Vien,22
3270,3270,Harry,Nam,Pho_thong,Giang_vien,25
3271,3271,Long,Nu,Dai_hoc,Giao_Vien,3
3272,3272,Luna,Nam,Tien_si,Giam_doc,8
3273,3273,Ngoc,,Tien_si,Truong_phong,5
3274,3274,Luna,,Dai_hoc,Ke_toan,15
3275,3275,Harry,Nu,Pho_thong,Lap_trinh_vien,31
3276,3276,Lan,,Dai_hoc,Lap_trinh_vien,7
3277,3277,Nam,Nu,Dai_hoc,Massage,34
3278,3278,Harry,Nam,Dai_hoc,Ke_toan,5
3279,3279,Nam,,Pho_thong,Thu_ky,17
3280,3280,Nam,Nu,Cao_hoc,Giang_vien,13
3281,3281,Ron,Nu,Dai_hoc,Giam_doc,31
3282,3282,Ron,Nu,Cao_hoc,Ke_toan,13
3283,3283,Ron,Nam,Cao_hoc,Massage,7
3284,3284,Hermione,Nu,Tien_si,Giao_Vien,26
3285,3285,Lan,Nu,Tien_si,Giao_Vien,30
3286,3286,Hermione,Nu,Cao_hoc,Massage,26
3287,3287,Long,Nu,Tien_si,Maketting,35
3288,3288,Nam,Nam,Dai_hoc,Lap_trinh_vien,7
3289,3289,Hermione,Nu,Tien_si,Massage,16
3290,3290,Ron,,Pho_thong,Massage,32
3291,3291,Luna,,Tien_si,Massage,26
3292,3292,Luna,Nam,Cao_hoc,Giam_doc,21
3293,3293,Ngoc,Nu,Cao_hoc,Giang_vien,13
3294,3294,Hermione,Nam,Dai_hoc,Ke_toan,10
3295,3295,Nam,,Pho_thong,Ke_toan,29
3296,3296,Luna,,Dai_hoc,Massage,31
3297,3297,Hermione,Nam,Pho_thong,Lap_trinh_vien,23
3298,3298,Luna,Nu,Dai_hoc,Lap_trinh_vien,23
3299,3299,Ron,,Dai_hoc,Ke_toan,23
3300,3300,Luna,Nam,Pho_thong,Giam_doc,1
3301,3301,Harry,,Cao_hoc,Lap_trinh_vien,10
3302,3302,Harry,Nam,Cao_hoc,Truong_phong,7
3303,3303,Harry,Nam,Cao_hoc,Ke_toan,22
3304,3304,Nam,Nu,Pho_thong,Giao_Vien,16
3305,3305,Luna,,Dai_hoc,Maketting,33
3306,3306,Luna,Nam,Tien_si,Thu_ky,24
3307,3307,Lan,,Pho_thong,Truong_phong,31
3308,3308,Nam,,Cao_hoc,Maketting,27
3309,3309,Nam,Nam,Tien_si,Maketting,14
3310,3310,Luna,Nam,Pho_thong,Maketting,9
3311,3311,Harry,Nu,Tien_si,Thu_ky,27
3312,3312,Luna,Nu,Pho_thong,Ke_toan,17
3313,3313,Long,Nam,Pho_thong,Maketting,18
3314,3314,Harry,,Pho_thong,Maketting,22
3315,3315,Long,Nu,Cao_hoc,Ke_toan,31
3316,3316,Ron,,Cao_hoc,Lap_trinh_vien,17
3317,3317,Long,Nam,Cao_hoc,Maketting,12
3318,3318,Lan,Nu,Cao_hoc,Truong_phong,23
3319,3319,Harry,Nam,Dai_hoc,Massage,4
3320,3320,Long,Nam,Cao_hoc,Massage,32
3321,3321,Lan,,Dai_hoc,Maketting,12
3322,3322,Harry,Nu,Dai_hoc,Giam_doc,15
3323,3323,Harry,Nam,Tien_si,Giao_Vien,5
3324,3324,Harry,,Tien_si,Giao_Vien,23
3325,3325,Long,,Tien_si,Thu_ky,29
3326,3326,Nam,Nam,Pho_thong,Massage,36
3327,3327,Long,Nam,Dai_hoc,Giao_Vien,8
3328,3328,Lan,Nam,Cao_hoc,Giam_doc,35
3329,3329,Ngoc,,Pho_thong,Truong_phong,21
3330,3330,Nam,Nam,Pho_thong,Truong_phong,8
3331,3331,Ngoc,Nu,Dai_hoc,Truong_phong,6
3332,3332,Ngoc,,Pho_thong,Giam_doc,29
3333,3333,Ngoc,Nam,Dai_hoc,Lap_trinh_vien,22
3334,3334,Long,Nam,Pho_thong,Giam_doc,7
3335,3335,Ngoc,Nu,Cao_hoc,Massage,25
3336,3336,Harry,Nam,Cao_hoc,Truong_phong,12
3337,3337,Hermione,Nu,Pho_thong,Giao_Vien,15
3338,3338,Lan,Nam,Dai_hoc,Lap_trinh_vien,26
3339,3339,Long,,Cao_hoc,Ke_toan,19
3340,3340,Harry,Nam,Pho_thong,Maketting,34
3341,3341,Nam,Nam,Pho_thong,Giang_vien,32
3342,3342,Lan,Nu,Cao_hoc,Maketting,22
3343,3343,Ron,Nu,Pho_thong,Giam_doc,19
3344,3344,Long,Nam,Dai_hoc,Lap_trinh_vien,33
3345,3345,Nam,,Pho_thong,Ke_toan,33
3346,3346,Long,Nu,Dai_hoc,Ke_toan,17
3347,3347,Hermione,Nu,Cao_hoc,Giao_Vien,12
3348,3348,Ngoc,,Pho_thong,Giam_doc,28
3349,3349,Hermione,,Dai_hoc,Truong_phong,7
3350,3350,Long,Nam,Pho_thong,Giam_doc,35
3351,3351,Long,Nu,Tien_si,Giao_Vien,5
3352,3352,Long,Nu,Dai_hoc,Ke_toan,20
3353,3353,Nam,Nam,Pho_thong,Giang_vien,11
3354,3354,Ron,,Cao_hoc,Giam_doc,33
3355,3355,Long,Nam,Tien_si,Massage,13
3356,3356,Harry,,Dai_hoc,Massage,8
3357,3357,Harry,Nam,Pho_thong,Giao_Vien,23
3358,3358,Lan,Nam,Pho_thong,Thu_ky,1
3359,3359,Ron,,Dai_hoc,Thu_ky,2
3360,3360,Lan,Nu,Tien_si,Massage,24
3361,3361,Long,Nu,Dai_hoc,Giao_Vien,8
3362,3362,Lan,Nam,Pho_thong,Lap_trinh_vien,31
3363,3363,Lan,,Dai_hoc,Thu_ky,8
3364,3364,Ron,Nam,Pho_thong,Ke_toan,17
3365,3365,Nam,Nu,Dai_hoc,Lap_trinh_vien,24
3366,3366,Ngoc,,Pho_thong,Truong_phong,6
3367,3367,Luna,,Tien_si,Lap_trinh_vien,14
3368,3368,Harry,Nam,Pho_thong,Truong_phong,8
3369,3369,Lan,Nam,Pho_thong,Giao_Vien,7
3370,3370,Ngoc,Nu,Pho_thong,Massage,33
3371,3371,Ron,Nam,Pho_thong,Truong_phong,35
3372,3372,Ngoc,Nu,Dai_hoc,Lap_trinh_vien,2
